-6.9600 7.4586 -13.7981
-6.0666 7.5549 -13.3593
-7.0444 7.6032 -13.1556
-6.4679 8.0686 -13.8272
-6.0527 7.7309 -12.9825
-6.4137 7.4658 -13.8766
-6.6940 7.8990 -13.0200
-6.7414 8.6309 -13.6997
-7.4724 9.2407 -14.0059
-7.4535 9.3053 -15.0036
-6.8940 9.8725 -14.3993
-7.4609 9.5567 -15.1602
-7.0930 10.4851 -15.1077
-6.3272 10.1286 -14.5724
-6.6385 9.1804 -14.5088
-7.5664 9.5164 -14.3469
-7.7110 9.2096 -15.2876
-7.3866 8.7808 -16.1307
-7.9667 8.3377 -16.8142
-7.7211 8.4635 -17.7754
-7.7972 8.5753 -18.7662
-8.4590 9.2140 -19.1589
-9.2416 8.7507 -19.5747
-9.9982 9.3064 -19.2301
-10.6135 8.7985 -18.6272
-10.7391 9.4819 -19.3464
-10.8035 8.7660 -20.0416
-9.8696 8.6162 -20.3662
-9.2533 8.3807 -21.1178
-8.5019 8.1151 -21.7218
-7.8278 8.1868 -20.9867
-8.0032 8.8917 -21.6740
-7.7272 7.9752 -21.9636
-8.5617 8.3747 -21.5841
-7.8877 7.8672 -21.0472
-8.0103 8.3526 -21.9129
-8.8413 8.6383 -22.3902
-9.5185 8.0577 -22.8422
-10.1712 8.5925 -23.3788
-9.4915 9.3093 -23.2240
-9.1194 8.7987 -22.4488
-8.8047 8.3777 -21.5981
-8.6006 7.4460 -21.8985
-9.5052 7.4944 -21.4751
-9.8600 8.3769 -21.7839
-10.0943 7.6437 -22.4222
-10.0407 8.3378 -21.7044
-10.3976 9.2658 -21.5981
-9.6661 8.7902 -22.0865
-8.7635 8.8205 -21.6570
-9.1753 9.6449 -21.2686
-9.8423 10.3640 -21.4634
-10.1085 10.6197 -22.3928
-10.4442 11.3782 -22.9514
-11.1355 11.7582 -23.5659
-10.7368 12.6613 -23.4064
-10.4175 11.7137 -23.3976
-9.7783 11.0754 -23.8265
-10.4628 10.8206 -24.5095
-9.4663 10.8500 -24.4310
-9.0705 11.0839 -25.3190
-8.3941 10.7343 -24.6707
-9.2841 10.4917 -25.0567
-10.2706 10.3987 -25.1919
-9.5051 10.5428 -25.8190
-8.7302 9.9152 -25.8941
-9.3002 10.6119 -26.3297
-9.3288 9.6157 -26.2482
-9.6175 10.5622 -26.3924
-9.6221 11.3209 -27.0439
-10.5252 10.9145 -26.9047
-9.6438 11.3438 -26.7076
-10.3172 11.9589 -26.2975
-9.9296 12.7079 -26.8350
-10.2525 13.4145 -26.2055
-9.2944 13.1687 -26.0585
-9.9431 13.9200 -26.1798
-9.2317 13.9890 -25.4804
-9.3712 13.1056 -25.9276
-10.2151 13.4321 -25.5019
-9.4653 13.2208 -24.8748
-9.5999 14.1559 -24.5469
-10.1185 14.1730 -25.4017
-10.1839 15.1567 -25.2340
-10.0129 14.3088 -25.7358
-10.2470 14.9650 -25.0185
-10.4314 14.7475 -25.9770
-9.9648 14.1934 -26.6664
-10.6975 13.6362 -26.2756
-10.3585 13.6569 -25.3350
-11.0823 13.7733 -26.0151
-11.8217 13.8990 -26.6766
